codigo,nombre,segmento_codigo,segmento_nombre,familia_codigo,familia_nombre,clase_codigo,clase_nombre
30101810,Conductos de latón,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30101800,Conductos
30101811,Conductos de bronce,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30101800,Conductos
30101812,Conductos de zinc,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30101800,Conductos
30101813,Conductos de estaño,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30101800,Conductos
30101814,Conductos de plomo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30101800,Conductos
30101815,Conductos de plástico,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30101800,Conductos
30101816,Conductos de caucho,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30101800,Conductos
30101817,Conductos de metales preciosos,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30101800,Conductos
30101818,Conductos de fibra de vidrio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30101800,Conductos
30102001,Lámina de aleación ferrosa,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102002,Lámina de aleación no ferrosa,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102003,Lámina de hierro,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102004,Lámina de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102005,Lámina de acero inoxidable,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102006,Lámina de aluminio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102007,Lámina de magnesio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102008,Lámina de titanio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102009,Lámina de cobre,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102010,Lámina de latón,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102011,Lámina de bronce,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102012,Lámina de zinc,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102013,Lámina de estaño,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102014,Lámina de plomo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102015,Lámina de plástico,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102016,Lámina de tántalo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102000,Hoja
30102201,Placa de aleación ferrosa,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102202,Placa de aleación no ferrosa,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102203,Placa de hierro,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102204,Placa de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102205,Placa de acero inoxidable,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102206,Placa de aluminio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102207,Placa de magnesio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102208,Placa de titanio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102209,Placa de cobre,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102210,Placa de latón,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102211,Placa de bronce,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102212,Placa de zinc,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102213,Placa de estaño,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102214,Placa de plomo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102215,Placa de plástico,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102216,Placa de caucho,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102217,Placa de concreto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102218,Placa de metales preciosos,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102220,Placa de níquel,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102221,Placa de fibra,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102222,Placa de viruta,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102223,Placa de enchape de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102224,Placa de tablero de papel o madera (coreboard),30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102225,Placa de corcho,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102226,Placa de butilo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102227,Placa de tántalo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102200,Plancha
30102301,Perfiles de aleación ferrosa,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102302,Perfiles de aleación no ferrosa,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102303,Perfiles de hierro,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102304,Perfiles de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102305,Perfiles de acero inoxidable,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102306,Perfiles de aluminio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102307,Perfiles de magnesio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102308,Perfiles de titanio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102309,Perfiles de cobre,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102310,Perfiles de latón,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102311,Perfiles de bronce,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102312,Perfiles de zinc,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102313,Perfiles de estaño,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102314,Perfiles de plomo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102315,Perfiles de plástico,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102316,Perfiles de caucho,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102300,Perfiles
30102401,Varillas de aleación ferrosa,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102402,Varillas de aleación no ferrosa,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102403,Varillas de hierro,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102404,Varillas de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102405,Varillas de acero inoxidable,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102406,Varillas de aluminio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102407,Varillas de magnesio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102408,Varillas de titanio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102409,Varillas de cobre,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102410,Varillas de latón,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102411,Varillas de bronce,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102412,Varillas de zinc,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102413,Varillas de estaño,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102414,Varillas de plomo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102415,Varillas de plástico,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102416,Varillas de caucho,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102417,Varillas de níquel,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102400,Varillas
30102801,Pilares de aluminio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102800,Pilotaje
30102802,Pilares de concreto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102800,Pilotaje
30102803,Pilares de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102800,Pilotaje
30102804,Pilares de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102800,Pilotaje
30102901,Postes de cemento o concreto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102900,Pilares
30102903,Postes de metal,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102900,Pilares
30102904,Postes de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102900,Pilares
30102905,Postes de plástico,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102900,Pilares
30102906,Postes de fibra de vidrio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102900,Pilares
30102907,Postes de madera tratada,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30102900,Pilares
30103101,Rieles de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103100,Rieles
30103102,Rieles de aluminio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103100,Rieles
30103103,Rieles de metal,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103100,Rieles
30103104,Rieles de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103100,Rieles
30103201,Rejilla de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103200,Enrejado
30103202,Rejilla de acero inoxidable,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103200,Enrejado
30103203,Rejilla de aluminio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103200,Enrejado
30103204,Rejilla de fibra de vidrio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103200,Enrejado
30103205,Rejilla de hierro,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103200,Enrejado
30103206,Rejilla de plástico,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103200,Enrejado
30103207,Rejilla laminada,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103200,Enrejado
30103208,Rejilla de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103200,Enrejado
30103501,Núcleo de panal de aluminio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103502,Núcleo de panal de magnesio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103503,Núcleo de panal de espuma,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103504,Núcleo de panal de plástico,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103505,Núcleo de panal de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103506,Núcleo de panal de metal ferroso,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103507,Núcleo de panal de bronce,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103508,Núcleo de panal de cobre,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103509,Núcleo de panal de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103510,Núcleo de panal de plomo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103511,Núcleo de panal de zinc,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103512,Núcleo de panal de titanio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103513,Núcleo de panal de latón,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103514,Núcleo de panal de metal no ferroso,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103515,Núcleo de panal de metales preciosos,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103500,Alma de panal
30103601,Vigas de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103602,Vigas compuestas de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103603,Madera para marcos,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103604,Revestimiento o láminas de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103605,Tablones de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103606,Armazones de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103607,Viguetas de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103608,Postes de madera o postes telefónicos,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103609,Tabla de tabique de ventilación,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103610,Bloque de soporte en minas,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103611,Esteras de troncos,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103612,Vínculos de ferrocarril,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103613,Elemento prefabricado de hyadita,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103614,Vigueta de placa de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103615,Viga de placa,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103616,Marco compuesto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103617,Marco de madera,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103618,Marco de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103619,Elemento de concreto prefabricado,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103620,Bloque de soporte en minas tratado,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103621,Vínculo de ferrocarril no tratado,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103622,Troncos cuadrados,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103623,Barra o malla de refuerzo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103600,Productos estructurales
30103701,Trenza de acero inoxidable,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103700,Trenza
30103801,Fibra de acero,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103800,Fibras y filamentos mecánicos
30103802,Fibra de estaño,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103800,Fibras y filamentos mecánicos
30103803,Fibra de aluminio,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103800,Fibras y filamentos mecánicos
30103804,Fibra de aleación,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103800,Fibras y filamentos mecánicos
30103901,Socavón con cabeza,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30100000,Componentes estructurales y formas básicas,30103900,Ejes
30111501,Concreto aireado,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111500,Concreto y morteros
30111502,Concreto conductor,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111500,Concreto y morteros
30111503,Concreto aislante,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111500,Concreto y morteros
30111504,Morteros,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111500,Concreto y morteros
30111505,Concreto premezclado,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111500,Concreto y morteros
30111506,Lechada,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111500,Concreto y morteros
30111507,Concreto curado en suelo,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111500,Concreto y morteros
30111508,Concreto permeable al agua,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111500,Concreto y morteros
30111509,Concreto basado en asfalto,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111500,Concreto y morteros
30111601,Cemento,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111600,Cemento y cal
30111602,Cal clorada,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111600,Cemento y cal
30111603,Cal hidráulica,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111600,Cemento y cal
30111604,Cal apagada,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111600,Cemento y cal
30111605,Cal magra,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111600,Cemento y cal
30111607,Cal viva,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111600,Cemento y cal
30111701,Enlucido de yeso,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111700,Yesos
30111801,Agregado natural,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111800,Agregados
30111802,Agregado artificial,30000000,"Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles",30110000,"Hormigón, cemento y yeso",30111800,Agregados
